_id,Date,Line,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Vehicle
1448,2026-03-06,EC,10:13,Friday,O'CONNOR STOP,TXPD,119,127,W,6212
1449,2026-03-06,EC,12:32,Friday,EGLINTON ECLRT STATION,EXGA,0,0,E,0
1450,2026-03-06,EC,13:31,Friday,MOUNT PLEASANT STATION,MXIR,21,29,E,6240
1451,2026-03-06,EC,14:45,Friday,MOUNT PLEASANT STATION,MXPAA,0,0,W,6256
1452,2026-03-06,EC,15:21,Friday,MOUNT DENNIS STATION,TXNIP,4,9,E,6243
1453,2026-03-06,FW,15:24,Friday,FINCH WEST FWLRT STATI,EXADD,6,12,,6511
1454,2026-03-06,EC,15:38,Friday,LEASIDE STATION,EXGA,5,12,E,6219
1455,2026-03-06,EC,18:06,Friday,FOREST HILL STATION,MXPAA,3,8,W,6263
1456,2026-03-06,EC,20:06,Friday,KEELESDALE STATION,EXGA,3,11,E,6262
1457,2026-03-07,EC,07:10,Saturday,MOUNT PLEASANT STATION,MXPAA,3,14,E,6234
1458,2026-03-07,EC,07:26,Saturday,MOUNT DENNIS STATION,EXBK,0,0,E,6228
1459,2026-03-07,FW,07:58,Saturday,HUMBER COLLEGE STOP* G,EXGA,4,16,E,6503
1460,2026-03-07,EC,08:26,Saturday,EGLINTON ECLRT STATION,SXO,0,0,W,6257
1461,2026-03-07,FW,09:54,Saturday,JANE FWLRT STOP,EXCE,10,20,W,6513
1462,2026-03-07,EC,10:56,Saturday,EGLINTON ECLRT STATION,MXIRS,0,0,,0
1463,2026-03-07,FW,11:44,Saturday,MILVAN RUMIKE STOP,MXUS,10,20,E,6507
1464,2026-03-07,EC,12:58,Saturday,IONVIEW STOP,EXO,6,12,W,6271
1465,2026-03-07,EC,13:51,Saturday,EGLINTON ECLRT STATION,MXIRS,0,0,,0
1466,2026-03-07,FW,14:07,Saturday,MARTIN GROVE STOP,EXO,0,0,E,6501
1467,2026-03-07,EC,14:50,Saturday,LAIRD STATION,MXIE,0,0,,0
1468,2026-03-07,FW,14:55,Saturday,FINCH WEST FWLRT STATI,MXIRS,0,0,,0
1469,2026-03-07,EC,15:26,Saturday,FAIRBANK STATION,MXIE,0,0,,0
1470,2026-03-07,EC,15:56,Saturday,FOREST HILL STATION,PXMEL,0,0,,0
1471,2026-03-07,EC,15:58,Saturday,MOUNT DENNIS STATION,EXO,6,12,E,6230
1472,2026-03-07,EC,16:23,Saturday,MOUNT DENNIS STATION,MXO,6,12,,6230
1473,2026-03-07,FW,16:56,Saturday,FINCH WEST FWLRT STATI,EXGA,0,0,W,6507
1474,2026-03-07,EC,16:59,Saturday,MOUNT DENNIS STATION,EXGA,0,0,,0
1475,2026-03-07,EC,17:25,Saturday,LAIRD STATION,EXGA,6,12,E,6261
1476,2026-03-07,EC,17:27,Saturday,CEDARVALE STATION,MXPAA,3,9,E,6254
1477,2026-03-07,EC,17:36,Saturday,LAIRD STATION,MXIRS,0,0,,6233
1478,2026-03-07,EC,17:39,Saturday,O'CONNOR STOP,MXPAA,0,0,W,6214
1479,2026-03-07,EC,18:02,Saturday,CHAPLIN STATION,EXATC,6,12,E,6207
1480,2026-03-07,EC,18:57,Saturday,EGLINTON ECLRT STATION,MXPAA,3,9,E,6220
1481,2026-03-07,EC,19:20,Saturday,CEDARVALE STATION,SXO,22,29,W,6218
1482,2026-03-07,EC,19:54,Saturday,HANDOVER,TXO,0,0,W,6228
1483,2026-03-07,EC,20:09,Saturday,CEDARVALE STATION,MXIE,0,0,,0
1484,2026-03-07,EC,20:48,Saturday,BIRCHMOUNT STOP,SXPOL,6,12,E,6268
1485,2026-03-07,EC,21:04,Saturday,MOUNT PLEASANT STATION,EXGA,0,0,,0
1486,2026-03-07,EC,21:10,Saturday,KENNEDY ECLRT STATION,SXUEG,0,0,,0
1487,2026-03-07,EC,21:18,Saturday,MOUNT DENNIS STATION,TXML,15,30,E,6268
1488,2026-03-07,EC,21:34,Saturday,MOUNT DENNIS STATION,TXML,15,23,E,6263
1489,2026-03-07,EC,22:16,Saturday,HAKIMI LEBOVIC STOP,PXSW,45,51,W,6244
1490,2026-03-07,EC,22:17,Saturday,FOREST HILL STATION,SXUEG,0,0,,0
1491,2026-03-07,EC,22:31,Saturday,FOREST HILL STATION,SXUEG,5,11,E,6222
1492,2026-03-07,EC,22:43,Saturday,CEDARVALE STATION,SXUEG,0,0,,0
1493,2026-03-08,EC,08:05,Saturday,CEDARVALE STATION,SXO,0,0,E,6234
1494,2026-03-08,FW,09:44,Saturday,FINCH WEST FWLRT STATI,EXGA,0,0,E,6512
1495,2026-03-08,EC,10:06,Saturday,FOREST HILL STATION,MXO,5,13,W,6210
1496,2026-03-08,FW,10:59,Saturday,TOBERMORY STOP,EXBK,42,52,W,6504
1497,2026-03-08,FW,12:00,Saturday,YORK GATE,TXNIP,10,20,,6507
1498,2026-03-08,EC,13:01,Saturday,KENNEDY ECLRT STATION,MXTO,5,12,W,6204
1499,2026-03-08,EC,13:19,Saturday,CALEDONIA STATION,MXPAA,0,0,E,6224
1500,2026-03-08,EC,16:32,Saturday,AVENUE STATION,SXUEG,3,10,W,6250
1501,2026-03-08,EC,16:54,Saturday,SUNNYBROOK PARK STOP,MXPAA,3,10,W,6214
1502,2026-03-08,FW,17:24,Saturday,FINCH WEST FWLRT STATI,EXAC,3,13,W,6507
1503,2026-03-08,EC,17:38,Saturday,CALEDONIA STATION,SXUEG,3,10,W,6221
1504,2026-03-08,EC,18:12,Saturday,FOREST HILL STATION,SXUEG,0,0,E,0
1505,2026-03-08,EC,21:08,Saturday,MOUNT DENNIS STATION,TXML,16,32,E,6214
1506,2026-03-08,EC,21:41,Saturday,MOUNT DENNIS STATION,TXML,16,32,E,6223
1507,2026-03-08,EC,22:00,Saturday,MOUNT DENNIS STATION,TXML,16,32,E,6210
1508,2026-03-09,FW,05:46,Monday,FINCH WEST FWLRT STATI,EXBK,8,0,W,6502
1509,2026-03-09,FW,06:00,Monday,HUMBER COLLEGE STOP,TXNCA,0,0,,0
1510,2026-03-09,FW,07:47,Monday,JANE FWLRT STOP,EXCE,5,10,E,6501
1511,2026-03-09,EC,07:54,Monday,FAIRBANK STATION,MXPAA,4,8,E,6262
1512,2026-03-09,EC,08:19,Monday,KENNEDY ECLRT STATION,MXIS,0,0,,0
1513,2026-03-09,EC,09:28,Monday,LAIRD STATION,TXO,5,10,W,6250
1514,2026-03-09,FW,09:44,Monday,YORKGATE BLVD,PXTDN,5,10,W,6504
1515,2026-03-09,EC,10:21,Monday,KENNEDY ECLRT STATION,EXBK,7,14,E,6209
1516,2026-03-09,FW,11:20,Monday,FINCH WEST FWLRT STATI,TXO,8,16,W,6500
1517,2026-03-09,EC,11:28,Monday,MOUNT DENNIS STATION,EXGF,8,15,E,6233
1518,2026-03-09,EC,11:48,Monday,LEASIDE STATION,MXPAA,0,0,W,6203
1519,2026-03-09,EC,12:03,Monday,LEASIDE STATION,MXIR,5,12,E,6233
1520,2026-03-09,EC,12:10,Monday,AVENUE STATION,SXUEG,0,0,W,0
1521,2026-03-09,FW,12:45,Monday,FINCH WEST FWLRT STATI,MXIRS,9,18,,6504
1522,2026-03-09,FW,15:01,Monday,WESTMORE STOP (ENTERIN,TXOVS,0,0,E,6508
1523,2026-03-09,EC,15:28,Monday,FOREST HILL STATION,MXPAA,4,9,E,6263
1524,2026-03-09,EC,15:33,Monday,EGLINTON ECLRT STATION,SXUEG,0,0,W,6253
1525,2026-03-09,FW,15:52,Monday,FINCH WEST FWLRT STATI,EXBK,6,12,W,6508
1526,2026-03-09,EC,16:06,Monday,BIRCHMOUNT STOP,MXPAA,3,9,E,6266
1527,2026-03-09,EC,16:27,Monday,GOLDEN MILE STOP,MXPAA,3,8,E,6260
1528,2026-03-09,EC,16:35,Monday,DON VALLEY STATION,EXO,3,8,W,6208
1529,2026-03-09,FW,16:49,Monday,FINCH WEST FWLRT STATI,TXNIP,4,10,W,6513
1530,2026-03-09,FW,16:58,Monday,HUMBER COLLEGE STOP,EXBO,6,12,,6516
1531,2026-03-09,EC,17:15,Monday,CEDARVALE STATION,TXCSA,0,0,,0
1532,2026-03-09,EC,17:27,Monday,MOUNT DENNIS STATION,EXO,0,0,E,6240
1533,2026-03-09,EC,18:14,Monday,HAKIMI LEBOVIC STOP,EXOSC,0,0,W,6250
1534,2026-03-09,EC,20:16,Monday,OAKWOOD STATION,SXUEG,4,12,,0
1535,2026-03-09,EC,20:52,Monday,MOUNT DENNIS STATION,TXML,6,12,E,6210
1536,2026-03-09,EC,21:45,Monday,MOUNT DENNIS STATION,TXML,8,16,E,6204
1537,2026-03-09,EC,22:11,Monday,MOUNT DENNIS STATION,TXML,8,16,E,6246
1538,2026-03-10,EC,06:57,Tuesday,KENNEDY ECLRT STATION,EXTM,9,18,W,6214
1539,2026-03-10,EC,07:18,Tuesday,GOLDEN MILE STOP,EXTM,9,18,W,6214
1540,2026-03-10,EC,09:41,Tuesday,LEASIDE STATION,MXPAA,0,0,W,6206
1541,2026-03-10,EC,09:54,Tuesday,IONVIEW STOP,MXPAA,0,0,E,6237
1542,2026-03-10,EC,12:26,Tuesday,EGLINTON ECLRT STATION,EXGA,0,0,,0
1543,2026-03-10,EC,12:58,Tuesday,CEDARVALE STATION,EXGA,6,14,E,6257
1544,2026-03-10,EC,13:16,Tuesday,CEDARVALE STATION,EXBK,8,16,E,6257
1545,2026-03-10,EC,13:18,Tuesday,DON VALLEY STATION,EXDO,3,11,W,6228
1546,2026-03-10,EC,14:03,Tuesday,SLOANE STOP,EXO,5,13,E,6241
1547,2026-03-10,EC,14:18,Tuesday,EGLINTON ECLRT STATION,SXUEG,3,11,E,6233
1548,2026-03-10,EC,14:38,Tuesday,DON VALLEY STATION,EXGA,7,14,E,6215
1549,2026-03-10,EC,14:54,Tuesday,MOUNT PLEASANT STATION,SXDP,3,11,W,6273
1550,2026-03-10,FW,15:07,Tuesday,DRIFTWOOD STOP,MXI,13,20,W,6515
1551,2026-03-10,EC,15:20,Tuesday,MOUNT DENNIS STATION,EXO,4,12,E,6270
1552,2026-03-10,EC,15:27,Tuesday,LEASIDE STATION,EXOSC,0,0,E,6240
1553,2026-03-10,FW,17:16,Tuesday,FINCH AND YORK GATE,PXSW,17,24,W,6511
1554,2026-03-10,EC,17:27,Tuesday,FOREST HILL STATION,SXUEG,3,8,E,6270
1555,2026-03-10,EC,21:20,Tuesday,MOUNT DENNIS STATION,TXML,6,12,E,6235
1556,2026-03-10,EC,21:26,Tuesday,DON VALLEY STATION,EXGA,3,6,E,6201
1557,2026-03-10,EC,22:02,Tuesday,O'CONNOR STOP,EXBK,5,12,W,6237
1558,2026-03-10,EC,22:22,Tuesday,FAIRBANK STATION,SXUEG,0,0,E,6245
1559,2026-03-10,EC,22:23,Tuesday,LAIRD STATION,MXIR,20,27,W,6228
1560,2026-03-11,FW,06:00,Wednesday,TOBERMORY STOP,EXCE,0,0,E,6507
1561,2026-03-11,FW,06:24,Wednesday,EMERY STOP,EXBK,10,20,E,6508
1562,2026-03-11,FW,07:10,Wednesday,EMERY STOP,EXDO,5,12,W,6516
1563,2026-03-11,EC,07:10,Wednesday,AGA KHAN PARK - MUSEUM,EXATC,3,15,W,6216
1564,2026-03-11,EC,07:23,Wednesday,MOUNT PLEASANT STATION,PXMEL,0,0,,0
1565,2026-03-11,FW,07:58,Wednesday,MILVAN RUMIKE STOP,EXDO,4,11,W,6516
1566,2026-03-11,FW,07:59,Wednesday,DUNCANWOODS STOP,EXDO,4,11,W,6516
1567,2026-03-11,FW,08:04,Wednesday,PEARLDALE STOP,EXDO,4,11,W,6516
1568,2026-03-11,EC,08:05,Wednesday,AGA KHAN PARK - MUSEUM,EXCE,4,7,W,6263
1569,2026-03-11,FW,08:06,Wednesday,HUMBER COLLEGE STOP,EXDO,4,11,W,6516
1570,2026-03-11,EC,08:45,Wednesday,FAIRBANK STATION,SXUEG,8,12,E,6263
1571,2026-03-11,FW,12:32,Wednesday,FINCH WEST TO HUMBER C,MXTD,12,21,W,6509
1572,2026-03-11,EC,13:20,Wednesday,SLOANE STOP (VICTIM AT,SXAP,0,0,E,6217
1573,2026-03-11,FW,13:46,Wednesday,SENTINEL STOP,EXBK,17,26,W,6508
1574,2026-03-11,EC,13:48,Wednesday,HAKIMI LEBOVIC STOP TO,MXO,0,0,E,0
1575,2026-03-11,EC,14:30,Wednesday,CHAPLIN STATION,MXPAA,0,0,W,6217
1576,2026-03-11,EC,15:37,Wednesday,AVENUE STATION,MXPAA,0,0,W,6209
1577,2026-03-11,EC,15:42,Wednesday,FOREST HILL STATION,MXPAA,0,0,W,6261
1578,2026-03-11,EC,16:22,Wednesday,KEELESDALE STATION,TXOS,5,11,W,6206
1579,2026-03-11,FW,16:26,Wednesday,ROWNTREE MILLS STOP,EXTR,3,9,W,6507
1580,2026-03-11,FW,16:51,Wednesday,FINCH WEST FWLRT STATI,EXBK,8,14,,6504
1581,2026-03-11,EC,19:00,Wednesday,KEELESDALE STATION,MXIR,18,25,E,6245
1582,2026-03-11,EC,19:50,Wednesday,FOREST HILL STATION,SXUEG,0,0,W,0
1583,2026-03-11,EC,21:30,Wednesday,MOUNT DENNIS STATION,TXML,6,12,E,6233
1584,2026-03-11,EC,21:45,Wednesday,MOUNT DENNIS STATION,TXML,12,24,E,6246
1585,2026-03-11,EC,22:05,Wednesday,MOUNT DENNIS STATION,TXML,12,24,E,6203
1586,2026-03-12,EC,03:59,Thursday,HAND OVER,PXSW,0,0,,0
1587,2026-03-12,EC,07:21,Thursday,WYNFORD STOP,PXW,0,0,E,6253
1588,2026-03-12,FW,07:36,Thursday,FINCH WEST FWLRT STATI,EXCE,0,0,W,6505
1589,2026-03-12,EC,08:15,Thursday,FAIRBANK STATION,EXO,44,48,E,6220
1590,2026-03-12,FW,08:44,Thursday,FINCH WEST FWLRT STATI,EXBK,4,14,E,6515
1591,2026-03-12,EC,09:21,Thursday,WYNFORD STOP,EXO,5,9,E,6236
1592,2026-03-12,EC,10:17,Thursday,WYNFORD STOP,PXWZ,21,25,E,6269
1593,2026-03-12,EC,12:35,Thursday,EGLINTON ECLRT STATION,SXUEG,3,10,W,0
1594,2026-03-12,FW,14:00,Thursday,HUMBER COLLEGE STOP,TXO,4,14,E,6513
1595,2026-03-12,EC,15:22,Thursday,O'CONNOR STOP,TXO,5,13,W,6265
1596,2026-03-12,EC,15:57,Thursday,GOLDEN MILE STOP,MXPAA,4,9,W,6233
1597,2026-03-12,EC,18:31,Thursday,WYNFORD STOP,TXO,15,19,E,6247
1598,2026-03-12,EC,19:33,Thursday,DON VALLEY STATION,SXG,0,0,,0
1599,2026-03-12,FW,19:56,Thursday,DRIFTWOOD STOP,TXO,6,16,E,6517
1600,2026-03-12,EC,21:41,Thursday,KENNEDY ECLRT STATION,EXGA,6,12,W,6273
1601,2026-03-12,EC,21:55,Thursday,MOUNT DENNIS STATION,TXML,12,24,E,6201
1602,2026-03-12,EC,22:15,Thursday,MOUNT DENNIS STATION,TXML,12,24,E,6218
1603,2026-03-12,EC,22:30,Thursday,MOUNT DENNIS STATION,EXBK,0,0,E,6266
1604,2026-03-12,EC,22:37,Thursday,MOUNT DENNIS STATION,MXI,0,0,W,6255
1605,2026-03-13,EC,05:36,Friday,DON VALLEY STATION,SXG,0,0,,0
1606,2026-03-13,EC,06:08,Friday,LAIRD STATION,MXPAA,3,0,W,6227
1607,2026-03-13,EC,06:15,Friday,WYNFORD STOP,PXSAC,0,0,E,6246
1608,2026-03-13,EC,10:29,Friday,KEELESDALE STATION,MXO,0,0,W,6274
1609,2026-03-13,EC,11:13,Friday,MOUNT DENNIS STATION,PXWZ,0,0,E,0
1610,2026-03-13,EC,12:21,Friday,MOUNT PLEASANT,SXUEG,4,12,W,6238
1611,2026-03-13,EC,12:34,Friday,MOUNT PLEASANT,SXUEG,5,13,E,6275
1612,2026-03-13,FW,12:55,Friday,HUMBER COLLEGE STOP,PXSIS,3,12,W,6508
1613,2026-03-13,EC,13:02,Friday,KENNEDY ECLRT STATION,EXCE,7,14,E,6235
1614,2026-03-13,FW,13:17,Friday,HUMBER COLLEGE STOP,PXSIS,6,12,W,6516
1615,2026-03-13,EC,14:03,Friday,IONVIEW STOP,EXATC,5,12,W,6238
1616,2026-03-13,FW,14:29,Friday,MARTIN GROVE STOP,MXSAN,9,18,E,6502
1617,2026-03-13,EC,15:23,Friday,MOUNT PLEASANT STATION,SXUEG,0,0,E,0
1618,2026-03-13,EC,15:35,Friday,CEDARVALE STATION,SXUEG,0,0,W,6250
1619,2026-03-13,EC,15:54,Friday,EGLINTON ECLRT STATION,MXPAA,0,0,E,6232
1620,2026-03-13,EC,16:08,Friday,DON VALLEY STATION,SXUEG,10,14,E,6218
1621,2026-03-13,EC,16:25,Friday,DON VALLEY STATION,EXGA,4,8,E,0
1622,2026-03-13,FW,16:30,Friday,SENTINEL STOP,TXOVS,0,0,E,6512
1623,2026-03-13,EC,16:46,Friday,LEASIDE STATION,EXGA,0,0,,0
1624,2026-03-13,FW,16:46,Friday,HUMBER COLLEGE STOP,TXNCA,0,0,,0
1625,2026-03-13,EC,16:50,Friday,KENNEDY ECLRT STATION,MXIS,0,0,,0
1626,2026-03-13,EC,17:20,Friday,BIRCHMOUNT STOP,MXPAA,0,0,E,6209
1627,2026-03-13,EC,17:46,Friday,EGLINTON ECLRT STATION,SXO,4,8,W,6263
1628,2026-03-13,FW,18:17,Friday,JANE FWLRT STOP,EXBK,20,26,W,6512
1629,2026-03-13,FW,19:13,Friday,SENTINEL STOP,EXDO,10,17,W,6516
1630,2026-03-13,FW,19:31,Friday,DRIFTWOOD STOP,EXDO,7,14,W,6516
1631,2026-03-13,EC,20:15,Friday,WYNFORD STOP,EXATC,4,8,W,6206
1632,2026-03-13,FW,21:12,Friday,DRIFTWOOD STOP,MXPAA,0,0,E,6513
1633,2026-03-13,EC,21:20,Friday,MOUNT DENNIS STATION,TXML,6,12,E,6206
1634,2026-03-13,EC,21:25,Friday,WYNFORD STOP,MXI,15,0,W,6213
1635,2026-03-13,EC,21:47,Friday,AGA KHAN PARK - MUSEUM,TXO,83,89,W,6213
1636,2026-03-13,EC,21:55,Friday,MOUNT DENNIS STATION,TXML,12,24,E,6204
1637,2026-03-13,EC,22:20,Friday,MOUNT DENNIS STATION,TXML,12,24,E,6223
1638,2026-03-13,EC,22:35,Friday,KENNEDY ECLRT STATION,EXO,6,12,W,6219
1639,2026-03-13,EC,23:02,Friday,OAKWOOD STATION,MXO,25,0,W,6227
1640,2026-03-14,EC,05:59,Saturday,KENNEDY ECLRT STATION,EXADD,32,52,W,6203
1641,2026-03-14,EC,06:19,Saturday,KENNEDY ECLRT STATION,MXO,20,35,W,6268
1642,2026-03-14,FW,07:54,Saturday,MARTIN GROVE STOP,EXO,0,0,E,6503
1643,2026-03-14,FW,08:36,Saturday,ROWNTREE MILLS STOP,EXAC,0,0,W,6502
1644,2026-03-14,EC,09:30,Saturday,O'CONNOR STOP,MXSAN,4,12,E,6244
1645,2026-03-14,EC,11:14,Saturday,IONVIEW STOP,MXPAA,3,8,W,6268
1646,2026-03-14,EC,11:23,Saturday,BIRCHMOUNT STOP,MXO,4,12,W,6268
1647,2026-03-14,EC,11:43,Saturday,PHARMACY STOP,EXBK,0,0,W,6269
1648,2026-03-14,EC,14:09,Saturday,MOUNT PLEASANT STATION,MXPAA,3,10,E,6224
1649,2026-03-14,EC,15:00,Saturday,SUNNYBROOK PARK STOP,MXPAA,3,10,E,6225
1650,2026-03-14,EC,15:34,Saturday,CEDARVALE STATION,SXUEG,0,0,E,0
1651,2026-03-14,EC,16:27,Saturday,EGLINTON ECLRT STATION,SXUEG,0,0,W,6200
1652,2026-03-14,EC,16:36,Saturday,AGA KHAN PARK - MUSEUM,MXAFR,10,17,W,6208
1653,2026-03-14,EC,16:41,Saturday,LAIRD STATION,SXUEG,0,0,W,0
1654,2026-03-14,EC,16:50,Saturday,CEDARVALE STATION,SXUEG,0,0,W,0
1655,2026-03-14,FW,18:00,Saturday,HUMBER COLLEGE STOP,MXSAN,10,20,E,6511
1656,2026-03-14,EC,18:17,Saturday,KENNEDY ECLRT STATION,TXOI,0,0,E,6208
1657,2026-03-14,FW,18:20,Saturday,STEVENSON STOP,EXCE,0,0,E,6508
1658,2026-03-14,EC,18:36,Saturday,CALEDONIA STATION,SXUEG,0,0,,0
1659,2026-03-14,EC,20:34,Saturday,LAIRD STATION,SXUEG,0,0,W,6237
1660,2026-03-14,EC,21:27,Saturday,CEDARVALE STATION,SXO,0,0,,0
1661,2026-03-14,FW,22:03,Saturday,FINCH WEST FWLRT STATI,MXIS,0,0,,0
1662,2026-03-14,EC,22:25,Saturday,MOUNT DENNIS STATION (,EXBK,0,0,E,6225
1663,2026-03-14,EC,22:45,Saturday,LAIRD STATION,SXUEG,0,0,,0
1664,2026-03-15,EC,07:25,Saturday,KEELESDALE STATION,SXUEG,0,0,W,0
1665,2026-03-15,EC,11:05,Saturday,KENNEDY ECLRT STATION,SXUEG,0,0,E,6231
1666,2026-03-15,EC,13:02,Saturday,LEASIDE STATION,MXPAA,3,10,W,6256
1667,2026-03-15,EC,17:21,Saturday,MOUNT DENNIS STATION,EXBK,7,14,E,6217
1668,2026-03-15,EC,18:35,Saturday,EGLINTON ECLRT STATION,SXUEG,0,0,W,0
1669,2026-03-15,EC,19:31,Saturday,MOUNT PLEASANT STATION,SXUEG,10,18,E,6252
1670,2026-03-15,EC,20:26,Saturday,CEDARVALE STATION,SXUEG,10,18,W,62
1671,2026-03-15,EC,21:57,Saturday,EGLINTON ECLRT STATION,SXUEG,0,0,E,6237
1672,2026-03-15,EC,22:14,Saturday,LEASIDE STATION,MXIR,14,22,E,6213
1673,2026-03-15,EC,22:33,Saturday,EGLINTON ECLRT STATION,SXUEG,0,0,E,6236
1674,2026-03-15,FW,23:12,Saturday,SIGNET ARROW STOP,PXSW,40,52,W,6514
1675,2026-03-16,EC,06:26,Monday,MOUNT DENNIS STATION,EXGA,5,10,E,6206
1676,2026-03-16,EC,07:36,Monday,KENNEDY STATION,EXCE,4,8,W,6222
1677,2026-03-16,EC,09:36,Monday,DON VALLEY STATION,EXBK,40,44,E,6213
1678,2026-03-16,EC,12:40,Monday,FAIRBANK STATION,EXO,7,14,E,6204
1679,2026-03-16,FW,15:12,Monday,MILVAN RUMIKE STOP (AP,TXOVS,0,0,W,6505
1680,2026-03-16,FW,15:31,Monday,HUMBER COLLEGE STOP,TXOVS,0,0,W,6512
1681,2026-03-16,FW,15:45,Monday,JANE FWLRT STOP,TXO,0,0,E,6502
1682,2026-03-16,EC,16:01,Monday,EGLINTON ECLRT STATION,SXUEG,4,9,W,6251
1683,2026-03-16,EC,16:04,Monday,SUNNYBROOK PARK STOP,EXO,5,10,E,6202
1684,2026-03-16,EC,16:07,Monday,AVENUE STATION,EXO,5,10,W,6251
1685,2026-03-16,FW,16:12,Monday,SCADA,PXSCA,0,0,,0
1686,2026-03-16,EC,17:15,Monday,FAIRBANK STATION,SXUEG,0,0,E,6239
1687,2026-03-16,EC,18:46,Monday,BIRCHMOUNT STOP,MXPAA,4,9,E,6261
1688,2026-03-16,FW,18:48,Monday,FINCH WEST FWLRT STATI,EXGA,0,0,,6515
1689,2026-03-16,EC,21:34,Monday,MOUNT DENNIS STATION,EXO,7,14,E,6222
1690,2026-03-16,EC,21:41,Monday,MOUNT DENNIS STATION,EXO,7,14,E,6258
1691,2026-03-16,EC,21:43,Monday,MOUNT DENNIS STATION,EXO,7,14,E,6212
1692,2026-03-16,FW,23:59,Monday,TOBERMORY STOP,MXD,0,0,W,6501
1693,2026-03-17,FW,05:17,Tuesday,HUMBER COLLEGE STOP,EXHV,14,28,E,6516
1694,2026-03-17,EC,06:00,Tuesday,TORONTO TRANSIT COMMIS,MXO,0,0,,0
1695,2026-03-17,FW,06:00,Tuesday,TORONTO TRANSIT COMMIS,MXO,0,0,,0
1696,2026-03-17,EC,07:46,Tuesday,MOUNT DENNIS STATION,SXDP,0,0,,0
1697,2026-03-17,FW,08:23,Tuesday,HUMBER COLLEGE STOP,EXBK,6,12,E,6509
1698,2026-03-17,EC,08:37,Tuesday,GOLDEN MILE STOP,MXAFR,53,57,W,6226
1699,2026-03-17,FW,11:10,Tuesday,HUMBER COLLEGE STOP,EXGA,0,0,,0
1700,2026-03-17,FW,12:04,Tuesday,MILVAN RUMIKE STOP,EXBK,0,0,W,6503
1701,2026-03-17,EC,12:10,Tuesday,KEELESDALE STATION,SXUEG,6,13,E,6234
1702,2026-03-17,FW,14:25,Tuesday,WESTMORE STOP TO MARTI,PXOV,30,40,E,6511
1703,2026-03-17,FW,15:21,Tuesday,FINCH WEST FWLRT STATI,MXI,10,17,,6501
1704,2026-03-17,EC,16:19,Tuesday,DON VALLEY STATION,PXSCA,0,0,W,0
1705,2026-03-17,EC,16:28,Tuesday,MOUNT DENNIS STATION,SXUEG,6,11,W,6246
1706,2026-03-17,EC,16:47,Tuesday,FOREST HILL STATION,TXO,6,11,W,6218
1707,2026-03-17,EC,17:05,Tuesday,CALEDONIA STATION,PXSCA,0,0,,0
1708,2026-03-17,FW,17:30,Tuesday,DRIFTWOOD STATION,SXAP,0,0,,3933
1709,2026-03-17,EC,17:44,Tuesday,EGLINTON ECLRT STATION,SXO,0,0,,0
1710,2026-03-17,EC,18:53,Tuesday,CALEDONIA STATION,SXUEG,0,0,E,6215
1711,2026-03-17,FW,01:55,Tuesday,YORKGATE BLVD,TXOVS,0,0,W,6516
1712,2026-03-17,EC,20:51,Tuesday,EGLINTON ECLRT STATION,MXPAA,0,0,W,6208
1713,2026-03-17,FW,21:11,Tuesday,FINCH WEST FWLRT STATI,SXO,0,0,,0
1714,2026-03-18,EC,05:52,Wednesday,EGLINTON ECLRT STATION,TXO,6,0,E,6214
1715,2026-03-18,EC,06:45,Wednesday,MOUNT DENNIS HANDOVER,PXSW,4,8,E,6235
1716,2026-03-18,FW,08:16,Wednesday,JANE FWLRT STOP,EXO,6,12,W,6516
1717,2026-03-18,FW,12:09,Wednesday,ROWNTREE MILLS STOP,EXBK,0,0,E,6508
1718,2026-03-18,FW,14:30,Wednesday,HUMBER COLLEGE STOP,TXNIP,7,17,E,6504
1719,2026-03-18,FW,14:35,Wednesday,HUMBER COLLEGE STOP,TXOVS,3,10,E,6504
1720,2026-03-18,EC,16:10,Wednesday,O'CONNOR STOP,MXPAA,8,13,E,6218
1721,2026-03-18,FW,16:19,Wednesday,HUMBER COLLEGE STOP,TXO,5,9,E,6502
1722,2026-03-18,EC,16:44,Wednesday,MOUNT DENNIS STATION,EXO,5,10,E,6224
1723,2026-03-18,EC,16:47,Wednesday,CEDARVALE STATION,MXIRS,0,0,,0
1724,2026-03-18,EC,17:00,Wednesday,MOUNT PLEASANT STATION,PXEAS,5,10,W,6240
1725,2026-03-18,EC,17:18,Wednesday,LEASIDE STATION (APPRO,EXBK,6,11,W,6213
1726,2026-03-18,EC,17:19,Wednesday,SUNNYBROOK PARK STOP,MXPAA,0,0,E,6268
1727,2026-03-18,EC,17:38,Wednesday,MOUNT DENNIS STATION,EXTM,5,10,E,6240
1728,2026-03-18,EC,18:06,Wednesday,WYNFORD STOP,EXO,5,10,W,6208
1729,2026-03-18,EC,18:09,Wednesday,EGLINTON ECLRT STATION,MXO,0,0,,0
1730,2026-03-18,FW,18:12,Wednesday,ALBION STOP,EXBK,5,9,W,6506
1731,2026-03-18,EC,18:53,Wednesday,CEDARVALE STATION,SXUEG,4,9,W,6246
1732,2026-03-18,EC,18:57,Wednesday,EGLINTON ECLRT STATION,SXUEG,5,10,E,6275
1733,2026-03-18,EC,19:27,Wednesday,EGLINTON ECLRT STATION,TXTO,0,0,,0
